id;series;shot;year;mon;day;time;site;lat;lon;hob;gzalt;type;purpose;yield_min;yield_max;yield_kt;crater;warhead;sponsor
707;Emery;Tijeras;1970;OCT;14;14:30:00.04;'NTS-YF;37.07070;-116.00510;-560,62;1249;UG-S;WR;20;200;89;308;;LANL
708;Emery;Truchas-Chacon;1970;OCT;28;14:30:00.03;'NTS-YF;37.01400;-116.01900;-118,38;1182;UG-S;SE;0;20;;;;LANL
709;Emery;Truchas-Chamisal;1970;OCT;28;14:30:00.04;'NTS-YF;37.01400;-116.01800;-118;1182;UG-S;SE;0;20;;;;LANL
710;Emery;Truchas-Rodarte;1970;OCT;28;14:30:00.04;'NTS-YF;37.01500;-116.02000;;1183;UG-S;WR;0;20;8;150;;LANL
711;Emery;Abeytas;1970;NOV;5;15:00:00.04;'NTS-YF;37.02947;-116.01181;-393,46;1188;UG-S;WR;20;200;20;222;;LANL
712;Emery;Penasco;1970;NOV;19;15:00:00.04;'NTS-YF;37.01479;-116.01588;-270,92;1183;UG-S;WR;0;20;2;150;;LANL
713;Emery;Carrizozo;1970;DEC;3;15:07:00.00;'NTS-YF;37.00600;-116.04100;;1183;UG-S;WR;0;20;;;;LANL
714;Emery;Corazon;1970;DEC;3;15:07:00.04;'NTS-YF;37.00200;-116.03791;-241,12;1180;UG-S;WR;0;20;0,1;;;LANL
715;Emery;Canjilon;1970;DEC;16;16:00:00.05;'NTS-YF;37.07252;-116.02499;-302,19;1227;UG-S;WR;0;20;;;;LANL
716;Emery;Artesia;1970;DEC;16;16:00:00.09;'NTS-YF;37.10017;-116.00794;-484,83;1302;UG-S;WR;20;200;45;268;;LANL
717;Emery;Avens-Andorre;1970;DEC;16;16:00:00.17;'NTS-YF;37.14200;-116.04000;;1264;UG-S;WR;0;20;;;;LLNL
718;Emery;Avens-Alkermes;1970;DEC;16;16:00:00.17;'NTS-YF;37.13700;-116.03900;;1262;UG-S;WR;0;20;;;;LLNL
719;Emery;Avens-Asamite;1970;DEC;16;16:00:00.17;'NTS-YF;37.13400;-116.03600;;1264;UG-S;WR;0;20;;;;LLNL
720;Emery;Avens-Cream;1970;DEC;16;16:00:00.17;'NTS-YF;37.14289;-116.03400;-292,91;1271;UG-S;WR;0;20;20;177;;LLNL
721;Emery;Carpetbag;1970;DEC;17;16:05:00.16;'NTS-YF;37.12914;-116.08300;-661,42;1284;UG-S;WR;220;;220;335;;LLNL
722;Emery;Baneberry;1970;DEC;18;15:30:00.20;'NTS-YF;37.17314;-116.09886;-277,98;1367;UG-S;WR;10;;10;150;;LLNL
723;Emery;Embudo;1971;JUN;16;14:50:00.04;'NTS-YF;37.03317;-116.01367;-303,06;1191;UG-S;WR;0;20;18;157;;LANL
724;Emery;Dexter;1971;JUN;23;14:00:00.04;'NTS-YF;37.01321;-116.01642;-119,94;1182;UG-S;SE;0;20;;;;LANL
725;Emery;Laguna;1971;JUN;23;15:30:00.04;'NTS-YF;37.02197;-116.02267;-454,92;1186;UG-S;WR;20;200;20;188;;LANL
726;Emery;Harebell;1971;JUN;24;14:00:00.16;'NTS-YF;37.14669;-116.06683;-518,77;1287;UG-S;WR;20;200;38;300;;LLNL
727;Emery;Camphor;1971;JUN;29;18:30:00.16;'NTS-RM;37.17678;-116.21149;-423,67;2289;UG-T;WE;0;20;20;;;LLNL
728;Grommet;Diamond Mine;1971;JUL;1;14:00:00.04;'NTS-16;37.01153;-116.20339;-266,15;1896;UG-T;VU;0;20;;;;LANL
729;Grommet;Miniata;1971;JUL;8;14:00:00.082;'NTS-YF;37.11011;-116.05142;-528,83;1247;UG-S;PR;83;;83;247;;LLNL
730;Grommet;Bracken;1971;JUL;9;14:00:00.16;'NTS-YF;37.16445;-116.03273;-304,8;1297;UG-S;WR;0;20;0,25;;;LLNL
731;Grommet;Apodaca;1971;JUL;21;13:33:00.05;'NTS-YF;37.01438;-115.99193;-241,4;1195;UG-S;WR;0;20;0,25;;;LANL
732;Grommet;Barranca;1971;AUG;4;13:30:00.042;'NTS-YF;37.02607;-116.01956;-270,74;1187;UG-S;WR;0;20;;;;LANL
733;Grommet;Nama-Amarylis;1971;AUG;5;18:07:45.20;'NTS-YF;37.14500;-116.03400;-272,8;1273;UG-S;WR;0;20;;;;LLNL
734;Grommet;Nama-Mephisto;1971;AUG;5;18:07:45.20;'NTS-YF;37.14100;-116.03200;;1276;UG-S;WR;0;20;;;;LLNL
735;Grommet;Baltic;1971;AUG;6;14:31:00.16;'NTS-YF;37.13853;-116.04090;-411,48;1260;UG-S;WR;0;20;;;;LLNL
736;Grommet;Algodones;1971;AUG;18;14:00:00.03;'NTS-YF;37.05719;-116.03633;-527,61;1206;UG-S;WR;20;200;67;261;;LANL
737;Grommet;Frijoles-Deming;1971;SEP;22;14:00:00.037;'NTS-YF;37.02200;-116.02000;-149,86;1186;UG-S;SE;0;20;0,5;;;LANL
738;Grommet;Frijoles-Espuela;1971;SEP;22;14:00:00.04;'NTS-YF;37.02300;-116.01700;;1186;UG-S;SE;0;20;;;;LANL
739;Grommet;Frijoles-Guaje;1971;SEP;22;14:00:00.04;'NTS-YF;37.02400;-116.01600;;1186;UG-S;WR;0;20;;;;LANL
740;Grommet;Frijoles-Petaca;1971;SEP;22;14:00:00.04;'NTS-YF;37.02200;-116.01700;;1185;UG-S;WR;0;20;;;;LANL
741;Grommet;Pedernal;1971;SEP;29;14:00:00.04;'NTS-YF;37.01103;-116.00733;-378,68;1180;UG-S;WR;0;20;4;;;LANL
742;Grommet;Chantilly;1971;SEP;29;14:30:00.14;'NTS-YF;37.12448;-116.08698;-330,71;1280;UG-S;WR;0;20;;;;LLNL
743;Grommet;Cathay;1971;OCT;8;14:30:00.15;'NTS-YF;37.11378;-116.03733;-377,95;1261;UG-S;WR;0;20;7;256;;LLNL
744;Grommet;Lagoon;1971;OCT;14;14:30:00.16;'NTS-YF;37.17978;-116.05309;-304,8;1286;UG-S;WR;0;20;5;60;;LLNL
745;Grommet;Cannikin;1971;NOV;6;22:00:00.06;'AK;51.47190;179.10690;-1790;63;UG-S;WR;0;5000;4800;1100;;LLNL
746;Grommet;Diagonal Line;1971;NOV;24;20:15:00.17;'NTS-FF;36.87922;-115.93469;-264,26;1010;UG-S;WE;0;20;4;53;;LLNL
747;Grommet;Parnassia;1971;NOV;30;15:45:00.15;'NTS-YF;37.16045;-116.07023;-330,71;1302;UG-S;WR;0;20;10;150;;LLNL
748;Grommet;Chaenactis;1971;DEC;14;21:09:59.16;'NTS-YF;37.12394;-116.08956;-331,01;1281;UG-S;WR;20;200;24;113;;LLNL
749;Grommet;Hospah;1971;DEC;14;21:10:01.04;'NTS-YF;37.02585;-116.02915;-302,03;1188;UG-S;WR;0;20;11;170;;LANL
750;Grommet;Yerba;1971;DEC;14;21:10:01.04;'NTS-YF;37.02325;-116.05863;-331,99;1202;UG-S;WR;0;20;5;120;;LANL
751;Grommet;Mescalero;1972;JAN;5;15:10:00.04;'NTS-YF;37.04566;-116.02954;-120,24;1198;UG-S;WR;0;20;;;;LANL
752;Grommet;Cowles;1972;FEB;3;21:45:00.04;'NTS-YF;37.00108;-116.01943;-301,78;1178;UG-S;WR;0;20;2;90;;LANL
753;Grommet;Dianthus;1972;FEB;17;19:02:00.16;'NTS-YF;37.16570;-116.05624;-304,8;1279;UG-S;WR;0;20;3,5;90;;LLNL
754;Grommet;Sappho;1972;MAR;23;18:50:00.16;'NTS-YF;37.11305;-116.08082;-197,82;1266;UG-S;WR;0;20;4;100;;LLNL
755;Grommet;Ocate;1972;MAR;30;21:00:00.08;'NTS-YF;37.00400;-116.01600;;1179;UG-S;WR;0;20;;;;LANL
756;Grommet;Onaja;1972;MAR;30;21:00:00.04;'NTS-YF;37.00547;-116.02008;-279,04;1180;UG-S;WR;0;20;8;;;LANL
757;Grommet;Longchamps;1972;APR;19;16:32:00.16;'NTS-YF;37.12194;-116.08383;-326,44;1276;UG-S;WR;0;20;8;30;;LLNL
758;Grommet;Jicarilla;1972;APR;19;16:42:00.05;'NTS-YF;37.00661;-116.01661;-148,11;1180;UG-S;WR;0;20;;;;LANL
759;Grommet;Misty North;1972;MAY;2;19:15:00.04;'NTS-RM;37.20770;-116.20880;-376,08;2199;UG-T;WE;0;20;19;;;LANL
760;Grommet;Kara;1972;MAY;11;14:00:00.16;'NTS-YF;37.11249;-116.08450;-259,08;1267;UG-S;WR;0;20;0,5;;;LLNL
761;Grommet;Zinnia;1972;MAY;17;14:10:00.16;'NTS-YF;37.12056;-116.08789;-322,78;1277;UG-S;WR;0;20;8;102;;LLNL
762;Grommet;Monero;1972;MAY;19;17:00:00.05;'NTS-YF;37.06469;-116.00175;-537,35;1245;UG-S;WR;0;20;12;;;LANL
763;Grommet;Merida;1972;JUN;7;15:20:00.16;'NTS-YF;37.11589;-116.08533;-204,22;1271;UG-S;WR;0;20;0,8;50;;LLNL
764;Grommet;Capitan;1972;JUN;28;14:41:00.19;'NTS-YF;36.99296;-116.09063;-134,48;1175;UG-S;WR;0;20;0,6;;;LANL
765;Grommet;Tajique;1972;JUN;28;16:30:00.07;'NTS-YF;37.06959;-115.99211;-332,31;1274;UG-S;WR;0;20;;;;LANL
766;Grommet;Haplopappus;1972;JUN;28;16:30:03.16;'NTS-YF;37.13520;-116.03527;-184,4;1264;UG-S;WR;0;20;6;130;;LLNL
767;Toggle;Diamond Sculls;1972;JUL;20;17:16:00.16;'NTS-RM;37.21453;-116.18336;-419,4;2113;UG-T;WE;0;20;21;;;LLNL
768;Toggle;Atarque;1972;JUL;25;13:30:00.06;'NTS-YF;37.01249;-116.01505;-294,2;1182;UG-S;WR;0;20;1,5;;;LANL
769;Toggle;Cebolla;1972;AUG;9;13:31:10.04;'NTS-YF;37.00700;-116.02000;-287;1180;UG-S;WR;0;20;;;;LANL
770;Toggle;Cuchillo;1972;AUG;9;13:31:10.04;'NTS-YF;37.00375;-116.01906;-198,81;1179;UG-S;WR;0;20;;;;LANL
771;Toggle;Solano;1972;AUG;9;13:31:10.04;'NTS-YF;37.00300;-116.01800;;1179;UG-S;SE;0;20;;;;LANL
772;Toggle;Oscuro;1972;SEP;21;15:30:00.19;'NTS-YF;37.08206;-116.03656;-560,21;1225;UG-S;WR;20;200;160;411;;LANL
773;Toggle;Delphinium;1972;SEP;26;14:30:00.16;'NTS-YF;37.12136;-116.08572;-295,66;1276;UG-S;WR;15;;15;118;;LLNL
774;Toggle;Akbar;1972;NOV;9;15:15:00.16;'NTS-YF;37.16204;-116.03316;-267;1295;UG-S;WR;0;20;0,6;;;LLNL
775;Toggle;Arsenate;1972;NOV;9;18:15:00.16;'NTS-YF;37.12144;-116.03233;-250,24;1268;UG-S;WR;0;20;0,6;;;LLNL
776;Toggle;Canna-Umbrinus;1972;NOV;17;18:00:00.16;'NTS-YF;37.14000;-116.03300;-213,36;1273;UG-S;WR;0;20;;;;LLNL
777;Toggle;Canna-Limoges;1972;NOV;17;18:00:00.16;'NTS-YF;37.14000;-116.03300;;1273;UG-S;SE;0;20;;;;LLNL
778;Toggle;Tuloso;1972;DEC;12;16:30:00.04;'NTS-YF;37.03130;-116.02123;-271,09;1189;UG-S;WR;0;20;0,2;;;LANL
779;Toggle;Solanum;1972;DEC;14;15:30:00.16;'NTS-YF;37.13809;-116.03473;-201,17;1267;UG-S;WR;0;20;;;;LLNL
780;Toggle;Flax-Source;1972;DEC;21;20:15:00.24;'NTS-YF;37.13990;-116.08330;-440;1296;UG-S;WR;0;20;20;178;;LLNL
781;Toggle;Flax-Test;1972;DEC;21;20:15:24.35;'NTS-YF;37.13994;-116.08325;-688,85;1296;UG-S;WE;20;200;;;;LLNL
782;Toggle;Flax-Backup;1972;DEC;21;20:15:24.35;'NTS-YF;37.13994;-116.08325;;1296;UG-S;WE;0;20;;;;LLNL
